char_id,era,strength,gender,final_age,final_asset,final_health,final_happiness,final_status,final_humanity,peak_brain,peak_body,peak_social,peak_sense,peak_luck,death_cause,reached_age_80,bankrupt,events_fired
sim_618,近未来,運,男,77,5710000,0,100,33,50,12,10,10,9,21,病死,0,0,0
sim_619,近未来,コミュ,男,78,5940000,0,100,33,0,12,6,83,5,5,病死,0,0,0
sim_620,昭和,肉体,男,84,1970000,0,100,33,0,9,80,14,7,15,病死,1,0,0
sim_621,昭和,頭脳,女,76,1330000,1,100,33,0,81,6,9,14,5,寿命,0,0,0
sim_622,近未来,運,男,77,5710000,0,100,33,50,8,7,8,8,28,病死,0,0,0
sim_623,平成,センス,女,72,1610000,28,100,32,0,10,13,14,75,13,寿命,0,0,0
sim_624,昭和,肉体,男,76,1330000,35,100,33,0,11,75,6,10,8,寿命,0,0,0
sim_625,昭和,頭脳,男,78,1490000,0,100,33,0,85,13,12,12,8,病死,0,0,0
sim_626,令和,頭脳,男,76,2450000,0,100,33,0,77,5,5,7,13,病死,0,0,0
sim_627,令和,運,男,77,2600000,0,100,33,50,8,9,10,10,22,病死,0,0,0
sim_628,近未来,頭脳,女,77,5710000,0,100,33,0,86,6,15,9,7,病死,0,0,0
sim_629,平成,コミュ,女,74,1870000,24,100,33,0,8,11,70,15,8,寿命,0,0,0
sim_630,令和,頭脳,男,76,2450000,3,100,33,0,75,9,14,15,12,寿命,0,0,0
sim_631,令和,肉体,女,86,3950000,0,100,34,0,6,79,7,7,7,病死,1,0,0
sim_632,近未来,運,男,77,5710000,0,100,33,50,8,7,6,6,22,病死,0,0,0
sim_633,平成,頭脳,女,76,2130000,0,100,33,0,79,11,11,11,11,病死,0,0,0
sim_634,平成,頭脳,女,77,2260000,2,100,33,0,78,5,15,5,8,寿命,0,0,0
sim_635,平成,コミュ,女,75,2000000,15,100,33,0,5,15,82,9,10,寿命,0,0,0
sim_636,令和,肉体,女,83,3500000,0,100,33,0,9,91,5,8,11,病死,1,0,0
sim_637,令和,コミュ,男,77,2600000,0,100,33,0,7,8,81,5,10,病死,0,0,0
sim_638,令和,肉体,女,84,3650000,0,100,33,0,13,87,5,12,14,病死,1,0,0
sim_639,平成,コミュ,女,71,1480000,26,100,32,0,8,12,82,13,6,寿命,0,0,0
sim_640,近未来,頭脳,男,75,5250000,26,100,33,0,77,12,5,6,7,老衰,0,0,0
sim_641,平成,運,男,31,50000,94,100,29,21,7,13,8,15,22,老衰,0,0,0
sim_642,近未来,センス,女,79,6170000,0,100,33,0,10,9,5,78,6,病死,0,0,0
sim_643,令和,肉体,女,82,3350000,11,100,33,0,5,83,10,7,11,寿命,1,0,0
sim_644,近未来,コミュ,女,77,5710000,0,100,33,0,6,14,86,11,5,病死,0,0,0
sim_645,平成,センス,男,77,2260000,2,100,33,0,8,10,6,77,12,寿命,0,0,0
sim_646,平成,センス,男,77,2260000,0,100,33,0,9,14,6,77,6,病死,0,0,0
sim_647,平成,コミュ,男,79,2520000,0,100,33,0,6,10,78,8,8,病死,0,0,0
sim_648,昭和,センス,女,72,1010000,27,100,32,0,8,12,11,79,5,寿命,0,0,0
sim_649,平成,頭脳,女,73,1740000,35,100,33,0,75,12,9,12,5,寿命,0,0,0
sim_650,昭和,肉体,女,80,1650000,17,100,33,0,15,90,6,11,8,寿命,1,0,0
sim_651,令和,コミュ,女,79,2900000,0,100,33,0,10,13,76,15,9,病死,0,0,0
sim_652,昭和,頭脳,女,73,1090000,26,100,33,0,75,9,7,13,6,寿命,0,0,0
sim_653,令和,センス,男,76,2450000,0,100,33,0,5,7,13,84,10,病死,0,0,0
sim_654,平成,センス,男,77,2260000,0,100,33,0,9,7,11,84,8,病死,0,0,0
sim_655,近未来,コミュ,女,80,6400000,0,100,33,0,8,7,78,6,11,病死,1,0,0
sim_656,近未来,頭脳,男,77,5710000,6,100,33,0,76,7,15,14,13,寿命,0,0,0
sim_657,令和,センス,男,75,2300000,0,100,33,0,6,13,5,84,7,病死,0,0,0
sim_658,近未来,コミュ,男,79,6170000,0,100,33,0,6,14,75,15,5,病死,0,0,0
sim_659,昭和,センス,女,76,1330000,0,100,33,0,8,13,7,78,9,病死,0,0,0
sim_660,近未来,肉体,男,83,7090000,0,100,33,0,7,95,11,14,12,病死,1,0,0
sim_661,昭和,運,男,71,930000,32,100,32,50,12,9,13,6,26,老衰,0,0,0
sim_662,令和,運,男,70,1550000,22,100,32,50,6,13,11,6,28,老衰,0,0,0
sim_663,令和,運,女,77,2600000,0,100,33,50,10,14,7,14,21,病死,0,0,0
sim_664,近未来,肉体,女,85,7550000,0,100,34,0,15,83,12,13,13,病死,1,0,0
sim_665,近未来,コミュ,女,80,6400000,0,100,33,0,9,9,72,7,10,病死,1,0,0
sim_666,令和,頭脳,女,77,2600000,0,100,33,0,83,12,5,5,8,病死,0,0,0
sim_667,近未来,コミュ,女,77,5710000,0,100,33,0,8,10,83,14,5,病死,0,0,0
sim_668,令和,頭脳,男,77,2600000,0,100,33,0,82,12,15,9,9,病死,0,0,0
sim_669,令和,センス,男,79,2900000,0,100,33,0,13,8,14,84,6,病死,0,0,0
sim_670,昭和,頭脳,女,78,1490000,7,100,33,0,80,15,12,12,14,寿命,0,0,0
sim_671,令和,コミュ,女,78,2750000,0,100,33,0,6,15,78,9,7,病死,0,0,0
sim_672,令和,コミュ,女,70,1550000,35,100,32,0,5,9,76,11,12,老衰,0,0,0
sim_673,昭和,頭脳,女,77,1410000,18,100,33,0,79,10,15,15,15,寿命,0,0,0
sim_674,昭和,頭脳,女,77,1410000,0,100,33,0,83,12,6,6,5,病死,0,0,0
sim_675,昭和,頭脳,男,81,1730000,0,100,33,0,75,10,7,12,7,病死,1,0,0
sim_676,昭和,肉体,女,83,1890000,8,100,33,0,7,82,7,7,14,寿命,1,0,0
sim_677,平成,頭脳,男,77,2260000,0,100,33,0,86,12,8,6,6,病死,0,0,0
sim_678,近未来,運,男,76,5480000,0,100,33,50,8,9,14,9,26,病死,0,0,0
sim_679,昭和,肉体,女,78,1490000,23,100,33,0,13,82,15,9,15,寿命,0,0,0
sim_680,令和,センス,女,78,2750000,0,100,33,0,6,13,7,84,5,病死,0,0,0
sim_681,近未来,頭脳,男,76,5480000,0,100,33,0,79,7,12,15,5,病死,0,0,0
sim_682,令和,頭脳,男,78,2750000,0,100,33,0,84,9,13,9,15,病死,0,0,0
sim_683,平成,頭脳,女,78,2390000,0,100,33,0,79,7,11,15,11,病死,0,0,0
sim_684,令和,肉体,男,84,3650000,0,100,33,0,14,83,5,6,8,病死,1,0,0
sim_685,令和,肉体,男,83,3500000,0,100,33,0,11,83,6,15,12,病死,1,0,0
sim_686,昭和,運,男,74,1170000,14,100,33,50,6,9,9,8,27,寿命,0,0,0
sim_687,近未来,運,男,78,5940000,0,100,33,50,10,5,10,7,22,病死,0,0,0
sim_688,平成,運,男,78,2390000,0,100,33,50,6,12,10,8,30,病死,0,0,0
sim_689,昭和,肉体,女,80,1650000,17,100,33,0,5,83,9,13,12,寿命,1,0,0
sim_690,近未来,コミュ,女,81,6630000,0,100,33,0,5,9,78,9,14,病死,1,0,0
sim_691,令和,運,女,77,2600000,0,100,33,50,15,13,11,13,20,病死,0,0,0
sim_692,令和,運,女,78,2750000,0,100,33,50,6,11,11,6,27,病死,0,0,0
sim_693,昭和,コミュ,女,78,1490000,0,100,33,0,10,15,79,11,8,病死,0,0,0
sim_694,近未来,センス,女,81,6630000,0,100,33,0,11,14,13,83,5,病死,1,0,0
sim_695,平成,センス,女,80,2650000,0,100,33,0,10,9,5,79,7,病死,1,0,0
sim_696,昭和,運,男,77,1410000,0,100,33,50,7,12,14,8,25,病死,0,0,0
sim_697,昭和,コミュ,女,74,1170000,8,100,33,0,14,6,76,13,11,寿命,0,0,0
sim_698,近未来,運,男,80,6400000,0,100,33,50,7,9,7,9,26,病死,1,0,0
sim_699,平成,頭脳,男,77,2260000,0,100,33,0,87,14,9,5,8,病死,0,0,0
sim_700,平成,頭脳,男,77,2260000,0,100,33,0,77,11,15,7,14,病死,0,0,0
sim_701,近未来,センス,女,78,5940000,0,100,33,0,11,14,7,86,7,病死,0,0,0
sim_702,平成,センス,男,77,2260000,0,100,33,0,13,6,15,79,15,病死,0,0,0
sim_703,昭和,運,男,79,1570000,0,100,33,50,9,6,14,14,20,病死,0,0,0
sim_704,令和,運,男,78,2750000,0,100,33,50,5,10,9,8,21,病死,0,0,0
sim_705,平成,運,女,78,2390000,0,100,33,50,13,9,6,9,20,病死,0,0,0
sim_706,平成,センス,女,77,2260000,0,100,33,0,15,13,13,85,10,病死,0,0,0
sim_707,平成,肉体,女,85,3300000,4,100,34,0,14,80,11,11,12,寿命,1,0,0
sim_708,近未来,運,女,78,5940000,0,100,33,50,9,8,12,7,20,病死,0,0,0
sim_709,昭和,肉体,男,84,1970000,3,100,33,0,8,80,7,11,6,寿命,1,0,0
sim_710,昭和,肉体,女,72,1010000,48,100,32,0,10,84,6,14,14,寿命,0,0,0
sim_711,令和,肉体,女,73,2000000,42,100,33,0,5,78,9,14,5,老衰,0,0,0
sim_712,平成,運,女,78,2390000,0,100,33,50,8,11,14,13,26,病死,0,0,0
sim_713,平成,センス,女,80,2650000,0,100,33,0,8,14,8,80,13,病死,1,0,0
sim_714,近未来,肉体,女,84,7320000,0,100,33,0,11,78,12,13,12,病死,1,0,0
sim_715,令和,コミュ,男,80,3050000,0,100,33,0,15,6,77,12,9,病死,1,0,0
sim_716,近未来,センス,男,78,5940000,0,100,33,0,5,5,13,81,15,病死,0,0,0
sim_717,令和,運,女,77,2600000,0,100,33,50,11,15,13,9,29,病死,0,0,0
sim_718,平成,センス,女,77,2260000,0,100,33,0,13,5,12,84,5,病死,0,0,0
sim_719,令和,センス,男,76,2450000,0,100,33,0,8,8,6,83,14,病死,0,0,0
sim_720,昭和,運,男,72,1010000,24,100,32,50,8,13,14,10,26,寿命,0,0,0
sim_721,昭和,頭脳,男,78,1490000,0,100,33,0,77,14,9,8,5,病死,0,0,0
sim_722,平成,肉体,女,84,3170000,0,100,33,0,14,87,13,9,9,病死,1,0,0
sim_723,平成,肉体,女,83,3040000,0,100,33,0,7,82,9,14,11,病死,1,0,0
sim_724,令和,頭脳,男,78,2750000,0,100,33,0,80,15,9,12,13,病死,0,0,0
sim_725,令和,肉体,男,85,3800000,0,100,34,0,15,78,6,13,9,病死,1,0,0
sim_726,近未来,センス,男,77,5710000,0,100,33,0,11,12,12,78,9,病死,0,0,0
sim_727,昭和,頭脳,女,74,1170000,29,100,33,0,68,11,9,12,12,寿命,0,0,0
sim_728,令和,センス,男,80,3050000,0,100,33,0,14,15,12,81,7,病死,1,0,0
sim_729,昭和,運,男,51,50000,89,100,31,38,12,9,13,6,23,老衰,0,0,0
sim_730,昭和,肉体,男,77,1410000,36,100,33,0,6,75,6,7,6,寿命,0,0,0
sim_731,昭和,コミュ,女,76,1330000,2,100,33,0,11,13,83,13,10,寿命,0,0,0
sim_732,令和,コミュ,男,76,2450000,0,100,33,0,14,7,79,6,14,病死,0,0,0
sim_733,近未来,コミュ,女,77,5710000,0,100,33,0,5,14,84,14,14,病死,0,0,0
sim_734,昭和,運,男,79,1570000,0,100,33,50,12,13,8,7,25,病死,0,0,0
sim_735,令和,頭脳,女,76,2450000,0,100,33,0,82,14,15,11,5,病死,0,0,0
sim_736,近未来,肉体,男,85,7550000,0,100,34,0,15,86,10,6,13,病死,1,0,0
sim_737,平成,運,男,77,2260000,0,100,33,50,13,8,15,15,29,病死,0,0,0
sim_738,近未来,コミュ,男,77,5710000,0,100,33,0,6,5,81,6,9,病死,0,0,0
sim_739,昭和,運,男,78,1490000,0,100,33,50,7,13,14,13,29,病死,0,0,0
sim_740,近未来,コミュ,女,78,5940000,0,100,33,0,14,10,86,9,15,病死,0,0,0
sim_741,平成,頭脳,女,75,2000000,0,100,33,0,82,11,15,5,11,病死,0,0,0
sim_742,平成,センス,男,78,2390000,0,100,33,0,13,11,15,86,7,病死,0,0,0
sim_743,平成,頭脳,男,75,2000000,0,100,33,0,79,8,6,5,13,病死,0,0,0
sim_744,平成,センス,男,78,2390000,0,100,33,0,14,6,8,76,11,病死,0,0,0
sim_745,平成,センス,女,71,1480000,20,100,32,0,7,9,13,79,12,寿命,0,0,0
sim_746,昭和,センス,男,80,1650000,0,100,33,0,9,12,15,82,6,病死,1,0,0
sim_747,令和,センス,男,78,2750000,0,100,33,0,11,10,6,88,6,病死,0,0,0
sim_748,近未来,運,女,77,5710000,0,100,33,50,8,6,9,6,25,病死,0,0,0
sim_749,令和,頭脳,女,73,2000000,13,100,33,0,86,5,13,5,12,寿命,0,0,0
sim_750,平成,センス,女,78,2390000,0,100,33,0,12,8,9,85,9,病死,0,0,0
sim_751,令和,センス,男,78,2750000,0,100,33,0,8,10,7,84,15,病死,0,0,0
sim_752,近未来,肉体,男,83,7090000,0,100,33,0,5,87,14,7,15,病死,1,0,0
sim_753,令和,肉体,男,85,3800000,0,100,34,0,8,82,13,5,15,病死,1,0,0
sim_754,平成,運,男,78,2390000,0,100,33,50,15,13,15,14,30,病死,0,0,0
sim_755,平成,運,女,75,2000000,15,100,33,50,7,15,14,12,26,寿命,0,0,0
sim_756,平成,肉体,女,79,2520000,22,100,33,0,12,77,9,8,13,寿命,0,0,0
sim_757,昭和,肉体,男,76,1330000,35,100,33,0,9,86,6,10,10,寿命,0,0,0
sim_758,平成,運,男,78,2390000,0,100,33,50,11,12,11,13,22,病死,0,0,0
sim_759,昭和,センス,女,69,770000,35,100,32,0,15,13,9,80,9,寿命,0,0,0
sim_760,近未来,頭脳,女,78,5940000,0,100,33,0,78,7,5,8,7,病死,0,0,0
sim_761,近未来,頭脳,女,76,5480000,0,100,33,0,80,15,8,7,14,病死,0,0,0
sim_762,令和,センス,男,79,2900000,0,100,33,0,5,10,9,76,10,病死,0,0,0
sim_763,令和,センス,男,78,2750000,0,100,33,0,13,15,7,85,6,病死,0,0,0
sim_764,昭和,センス,女,76,1330000,6,100,33,0,10,14,12,80,7,寿命,0,0,0
sim_765,昭和,運,女,78,1490000,0,100,33,50,13,10,9,7,22,病死,0,0,0
sim_766,平成,コミュ,女,78,2390000,7,100,33,0,8,15,84,7,5,寿命,0,0,0
sim_767,近未来,コミュ,女,77,5710000,0,100,33,0,7,9,89,13,13,病死,0,0,0
sim_768,昭和,頭脳,男,76,1330000,0,100,33,0,78,9,10,11,13,病死,0,0,0
sim_769,令和,センス,男,78,2750000,0,100,33,0,13,6,12,79,12,病死,0,0,0
sim_770,平成,運,女,76,2130000,0,100,33,50,8,14,12,15,23,病死,0,0,0
sim_771,昭和,センス,女,76,1330000,16,100,33,0,6,14,6,78,6,寿命,0,0,0
sim_772,令和,センス,男,77,2600000,0,100,33,0,13,11,10,88,10,病死,0,0,0
sim_773,平成,コミュ,男,77,2260000,0,100,33,0,11,15,85,11,9,病死,0,0,0
sim_774,平成,肉体,女,80,2650000,27,100,33,0,8,77,8,9,7,寿命,1,0,0
sim_775,令和,頭脳,女,77,2600000,0,100,33,0,82,15,8,8,10,病死,0,0,0
sim_776,令和,運,女,76,2450000,0,100,33,50,13,9,9,5,30,病死,0,0,0
sim_777,令和,運,女,82,3350000,0,100,33,50,5,10,5,6,21,病死,1,0,0
sim_778,近未来,肉体,女,84,7320000,0,100,33,0,6,86,9,15,9,病死,1,0,0
sim_779,令和,頭脳,男,78,2750000,0,100,33,0,77,13,6,9,10,病死,0,0,0
sim_780,令和,センス,男,78,2750000,0,100,33,0,13,8,5,77,15,病死,0,0,0
sim_781,昭和,センス,男,76,1330000,0,99,33,0,5,9,5,86,14,病死,0,0,0
sim_782,令和,運,女,77,2600000,0,100,33,50,8,10,11,6,21,病死,0,0,0
sim_783,昭和,センス,男,76,1330000,0,100,33,0,9,5,6,86,6,病死,0,0,0
sim_784,近未来,頭脳,女,78,5940000,0,100,33,0,76,11,12,11,6,病死,0,0,0
sim_785,平成,運,男,77,2260000,0,100,33,50,6,5,14,14,21,病死,0,0,0
sim_786,平成,運,男,75,2000000,0,100,33,50,7,12,14,7,28,病死,0,0,0
sim_787,昭和,センス,男,76,1330000,3,100,33,0,6,7,5,79,7,寿命,0,0,0
sim_788,昭和,コミュ,男,75,1250000,15,100,33,0,14,14,80,6,6,寿命,0,0,0
sim_789,平成,運,女,77,2260000,0,100,33,50,9,6,8,9,24,病死,0,0,0
sim_790,令和,頭脳,女,68,1250000,41,100,32,0,79,8,11,14,10,老衰,0,0,0
sim_791,近未来,肉体,男,83,7090000,0,100,33,0,12,93,6,7,6,病死,1,0,0
sim_792,令和,センス,男,76,2450000,0,100,33,0,8,8,14,78,8,病死,0,0,0
sim_793,令和,運,男,78,2750000,0,100,33,50,8,13,13,14,23,病死,0,0,0
sim_794,平成,頭脳,女,79,2520000,0,100,33,0,79,9,8,11,14,病死,0,0,0
sim_795,昭和,運,男,77,1410000,0,100,33,50,8,14,10,13,24,病死,0,0,0
sim_796,令和,運,男,76,2450000,0,100,33,50,11,15,13,7,28,病死,0,0,0
sim_797,令和,運,男,67,1100000,46,100,32,50,13,13,10,7,29,老衰,0,0,0
sim_798,令和,運,女,80,3050000,0,100,33,50,13,9,15,14,22,病死,1,0,0
sim_799,平成,頭脳,男,78,2390000,2,100,33,0,83,14,10,7,6,寿命,0,0,0
sim_800,令和,頭脳,女,68,1250000,33,100,32,0,82,8,6,11,11,老衰,0,0,0
sim_801,令和,センス,男,74,2150000,0,100,33,0,10,9,11,83,12,病死,0,0,0
sim_802,近未来,頭脳,女,77,5710000,0,100,33,0,80,11,11,13,12,病死,0,0,0
sim_803,昭和,頭脳,女,75,1250000,23,100,33,0,77,7,7,6,8,寿命,0,0,0
sim_804,近未来,肉体,男,85,7550000,0,100,34,0,5,87,9,12,6,病死,1,0,0
sim_805,昭和,頭脳,男,78,1490000,0,100,33,0,78,15,9,9,8,病死,0,0,0
sim_806,近未来,肉体,女,84,7320000,0,100,33,0,13,84,10,9,10,病死,1,0,0
sim_807,令和,肉体,女,85,3800000,0,100,34,0,5,91,8,15,10,病死,1,0,0
sim_808,平成,運,男,78,2390000,0,100,33,50,13,14,5,13,24,病死,0,0,0
sim_809,近未来,頭脳,男,79,6170000,0,100,33,0,72,8,13,15,15,病死,0,0,0
sim_810,令和,センス,女,79,2900000,0,100,33,0,5,11,7,77,10,病死,0,0,0
sim_811,近未来,センス,女,79,6170000,0,100,33,0,12,12,12,81,8,病死,0,0,0
sim_812,平成,コミュ,女,77,2260000,0,100,33,0,14,15,83,8,9,病死,0,0,0
sim_813,昭和,運,女,77,1410000,0,100,33,50,12,13,6,8,29,病死,0,0,0
sim_814,令和,運,男,77,2600000,0,100,33,50,13,14,13,15,25,病死,0,0,0
sim_815,平成,運,女,77,2260000,5,100,33,50,6,6,5,14,23,寿命,0,0,0
sim_816,平成,肉体,男,78,2390000,23,100,33,0,14,78,14,5,15,寿命,0,0,0
sim_817,平成,肉体,女,82,2910000,15,100,33,0,11,83,14,7,10,寿命,1,0,0
sim_818,昭和,コミュ,男,78,1490000,0,100,33,0,5,10,90,6,11,病死,0,0,0
sim_819,昭和,センス,男,78,1490000,0,100,33,0,7,6,15,82,11,病死,0,0,0
sim_820,近未来,肉体,女,85,7550000,0,100,34,0,9,82,5,10,14,病死,1,0,0
sim_821,平成,頭脳,女,78,2390000,0,100,33,0,79,7,10,7,5,病死,0,0,0
sim_822,近未来,センス,女,77,5710000,0,100,33,0,12,10,15,79,14,病死,0,0,0
sim_823,昭和,コミュ,女,60,50000,71,100,31,0,13,8,66,13,13,老衰,0,0,0
sim_824,近未来,肉体,女,80,6400000,17,100,33,0,5,79,15,10,8,寿命,1,0,0
sim_825,昭和,センス,男,75,1250000,0,100,33,0,7,5,12,81,15,病死,0,0,0
sim_826,令和,頭脳,男,78,2750000,0,100,33,0,83,12,9,11,12,病死,0,0,0
sim_827,平成,肉体,男,82,2910000,9,100,33,0,11,88,5,13,7,寿命,1,0,0
sim_828,令和,センス,男,73,2000000,23,100,33,0,14,9,9,72,8,老衰,0,0,0
sim_829,平成,頭脳,男,72,1610000,15,100,32,0,88,7,6,15,6,寿命,0,0,0
sim_830,昭和,センス,男,74,1170000,0,100,33,0,15,8,8,92,9,病死,0,0,0
sim_831,昭和,肉体,女,78,1490000,27,100,33,0,7,79,10,10,9,寿命,0,0,0
sim_832,昭和,肉体,男,83,1890000,0,100,33,0,5,82,12,12,15,病死,1,0,0
sim_833,昭和,センス,男,78,1490000,0,100,33,0,11,11,6,82,8,病死,0,0,0
sim_834,令和,肉体,女,84,3650000,0,100,33,0,11,89,7,10,5,病死,1,0,0
sim_835,近未来,コミュ,男,79,6170000,0,100,33,0,7,10,85,5,8,病死,0,0,0
sim_836,昭和,運,男,78,1490000,0,100,33,50,5,5,13,13,20,病死,0,0,0
sim_837,平成,コミュ,女,79,2520000,0,100,33,0,7,10,78,12,6,病死,0,0,0
sim_838,令和,運,男,77,2600000,0,100,33,50,12,9,15,14,20,病死,0,0,0
sim_839,平成,センス,女,78,2390000,0,100,33,0,11,7,11,81,7,病死,0,0,0
sim_840,近未来,コミュ,女,78,5940000,0,100,33,0,15,7,88,7,6,病死,0,0,0
sim_841,令和,センス,男,75,2300000,0,100,33,0,11,15,8,90,7,病死,0,0,0
sim_842,平成,肉体,女,84,3170000,0,100,33,0,9,84,10,5,5,病死,1,0,0
sim_843,令和,肉体,女,80,3050000,19,100,33,0,10,78,14,15,13,寿命,1,0,0
sim_844,平成,センス,男,77,2260000,0,100,33,0,11,14,11,85,13,病死,0,0,0
sim_845,令和,運,男,78,2750000,0,100,33,50,5,5,9,5,21,病死,0,0,0
sim_846,令和,頭脳,男,77,2600000,0,100,33,0,81,13,6,12,13,病死,0,0,0
sim_847,平成,運,女,77,2260000,0,100,33,50,6,7,8,13,29,病死,0,0,0
sim_848,平成,コミュ,男,80,2650000,0,100,33,0,7,12,83,8,12,病死,1,0,0
sim_849,令和,センス,女,75,2300000,0,100,33,0,10,6,15,78,12,病死,0,0,0
sim_850,平成,運,男,80,2650000,0,100,33,50,8,15,6,5,24,病死,1,0,0
sim_851,令和,運,男,72,1850000,3,100,32,50,8,9,14,13,20,老衰,0,0,0
sim_852,令和,コミュ,男,77,2600000,0,100,33,0,12,13,79,7,7,病死,0,0,0
sim_853,平成,コミュ,女,78,2390000,0,100,33,0,11,11,82,5,8,病死,0,0,0
sim_854,昭和,センス,女,78,1490000,5,100,33,0,15,6,10,77,10,寿命,0,0,0
sim_855,近未来,コミュ,男,77,5710000,0,100,33,0,11,9,85,6,9,病死,0,0,0
sim_856,平成,コミュ,男,8,50000,100,85,29,0,6,9,29,12,15,老衰,0,0,0
sim_857,昭和,センス,女,78,1490000,0,100,33,0,12,11,14,80,5,病死,0,0,0
sim_858,平成,センス,女,78,2390000,0,100,33,0,7,15,6,84,6,病死,0,0,0
sim_859,平成,センス,女,77,2260000,0,100,33,0,13,8,14,78,13,病死,0,0,0
sim_860,近未来,コミュ,女,79,6170000,0,100,33,0,12,13,74,5,12,病死,0,0,0
sim_861,令和,頭脳,男,78,2750000,0,100,33,0,77,5,15,13,6,病死,0,0,0
sim_862,令和,運,女,80,3050000,0,100,33,50,14,13,7,7,23,病死,1,0,0
sim_863,昭和,頭脳,男,77,1410000,0,100,33,0,78,11,12,7,12,病死,0,0,0
sim_864,令和,頭脳,男,78,2750000,0,100,33,0,79,7,8,12,6,病死,0,0,0
sim_865,近未来,センス,男,76,5480000,0,100,33,0,5,8,5,88,12,病死,0,0,0
sim_866,令和,運,女,63,500000,59,100,32,45,11,14,5,5,21,老衰,0,0,0
sim_867,近未来,コミュ,女,78,5940000,0,100,33,0,15,8,86,9,15,病死,0,0,0
sim_868,令和,コミュ,男,78,2750000,0,100,33,0,7,7,87,12,7,病死,0,0,0
sim_869,近未来,運,女,79,6170000,0,100,33,50,10,10,8,11,21,病死,0,0,0
sim_870,令和,コミュ,男,79,2900000,0,100,33,0,10,12,81,13,15,病死,0,0,0
sim_871,近未来,コミュ,女,78,5940000,0,100,33,0,13,15,82,12,13,病死,0,0,0
sim_872,近未来,肉体,女,85,7550000,0,100,34,0,14,82,6,13,5,病死,1,0,0
sim_873,平成,運,男,77,2260000,0,100,33,50,12,13,11,13,20,病死,0,0,0
sim_874,昭和,肉体,女,85,2050000,0,100,34,0,10,78,5,8,5,病死,1,0,0
sim_875,昭和,頭脳,男,78,1490000,0,100,33,0,77,6,8,5,8,病死,0,0,0
sim_876,令和,コミュ,男,78,2750000,0,100,33,0,11,6,78,7,7,病死,0,0,0
sim_877,昭和,運,男,78,1490000,0,100,33,50,14,13,9,14,26,病死,0,0,0
sim_878,令和,コミュ,男,15,50000,100,100,28,0,14,9,35,6,10,老衰,0,0,0
sim_879,令和,運,男,46,50000,91,100,30,33,10,15,13,13,23,老衰,0,0,0
sim_880,平成,頭脳,男,77,2260000,0,100,33,0,78,6,12,12,11,病死,0,0,0
sim_881,近未来,肉体,女,83,7090000,0,100,33,0,12,91,10,12,13,病死,1,0,0
sim_882,平成,頭脳,女,77,2260000,0,100,33,0,82,7,6,15,12,病死,0,0,0
sim_883,近未来,運,女,78,5940000,0,100,33,50,10,15,7,14,25,病死,0,0,0
sim_884,令和,センス,男,75,2300000,0,100,33,0,8,10,15,87,10,病死,0,0,0
sim_885,令和,頭脳,女,76,2450000,10,100,33,0,80,9,14,8,14,寿命,0,0,0
sim_886,令和,肉体,女,82,3350000,11,100,33,0,12,83,8,15,10,寿命,1,0,0
sim_887,令和,頭脳,女,77,2600000,0,100,33,0,83,13,13,6,12,病死,0,0,0
sim_888,近未来,運,女,78,5940000,0,100,33,50,15,15,14,8,27,病死,0,0,0
sim_889,昭和,センス,女,76,1330000,0,100,33,0,8,8,8,76,13,病死,0,0,0
sim_890,平成,コミュ,男,78,2390000,0,100,33,0,5,5,87,8,15,病死,0,0,0
sim_891,近未来,肉体,女,85,7550000,0,100,34,0,13,89,13,14,12,病死,1,0,0
sim_892,平成,頭脳,女,78,2390000,0,100,33,0,80,11,6,13,5,病死,0,0,0
sim_893,平成,センス,女,66,830000,52,100,32,0,9,15,10,69,13,老衰,0,0,0
sim_894,平成,頭脳,男,78,2390000,0,100,33,0,84,12,7,14,12,病死,0,0,0
sim_895,近未来,コミュ,男,78,5940000,0,100,33,0,11,15,85,10,14,病死,0,0,0
sim_896,平成,センス,女,76,2130000,0,100,33,0,11,5,5,85,8,病死,0,0,0
sim_897,近未来,肉体,男,84,7320000,7,100,33,0,5,85,9,8,5,寿命,1,0,0
sim_898,令和,頭脳,女,77,2600000,0,100,33,0,81,5,10,13,14,病死,0,0,0
sim_899,近未来,運,男,75,5250000,0,100,33,50,10,14,11,6,28,病死,0,0,0
sim_900,近未来,センス,女,75,5250000,0,100,33,0,8,12,14,91,11,病死,0,0,0
sim_901,近未来,肉体,女,85,7550000,0,100,34,0,6,83,7,9,14,病死,1,0,0
sim_902,平成,センス,女,77,2260000,0,100,33,0,8,5,5,86,15,病死,0,0,0
sim_903,平成,運,女,80,2650000,0,100,33,50,13,11,15,6,30,病死,1,0,0
sim_904,平成,頭脳,女,79,2520000,0,100,33,0,74,6,7,10,10,病死,0,0,0
sim_905,令和,頭脳,男,27,50000,99,100,29,0,45,9,15,7,5,老衰,0,0,0
sim_906,昭和,センス,女,79,1570000,0,100,33,0,7,9,10,77,7,病死,0,0,0
sim_907,平成,コミュ,女,78,2390000,0,100,33,0,5,15,86,15,5,病死,0,0,0
sim_908,昭和,センス,女,27,50000,98,100,29,0,7,6,14,42,5,老衰,0,0,0
sim_909,近未来,頭脳,女,77,5710000,0,100,33,0,80,9,10,7,6,病死,0,0,0
sim_910,平成,頭脳,女,78,2390000,0,100,33,0,79,13,11,15,11,病死,0,0,0
